bootstrap_iteration,u_statistic,p_value,significant,comparison
370,2056.5,2.069742563199227e-11,True,Pre-Inauguration vs Entire Period
371,2504.0,2.0713039878788604e-08,True,Pre-Inauguration vs Entire Period
372,3299.0,0.0002515087451113826,True,Pre-Inauguration vs Entire Period
373,2537.0,3.292904670283036e-08,True,Pre-Inauguration vs Entire Period
374,2446.0,9.037170756800716e-09,True,Pre-Inauguration vs Entire Period
375,2537.5,3.314920717088274e-08,True,Pre-Inauguration vs Entire Period
376,3006.0,1.2000345845207028e-05,True,Pre-Inauguration vs Entire Period
377,1964.5,4.322950964042058e-12,True,Pre-Inauguration vs Entire Period
378,3130.0,4.617494766397264e-05,True,Pre-Inauguration vs Entire Period
379,2338.5,1.8440475452195718e-09,True,Pre-Inauguration vs Entire Period
380,2243.0,4.2323251694242163e-10,True,Pre-Inauguration vs Entire Period
381,2056.5,2.070787337492534e-11,True,Pre-Inauguration vs Entire Period
382,2190.5,1.8532725812017376e-10,True,Pre-Inauguration vs Entire Period
383,2347.0,2.0945821489925526e-09,True,Pre-Inauguration vs Entire Period
384,2540.0,3.430935592120529e-08,True,Pre-Inauguration vs Entire Period
385,2722.0,3.924487745832316e-07,True,Pre-Inauguration vs Entire Period
386,2580.0,5.953543712706091e-08,True,Pre-Inauguration vs Entire Period
387,2025.5,1.2287794397673518e-11,True,Pre-Inauguration vs Entire Period
388,2853.5,2.02668407117815e-06,True,Pre-Inauguration vs Entire Period
389,2555.0,4.224580964053371e-08,True,Pre-Inauguration vs Entire Period
390,2657.0,1.6818108800265623e-07,True,Pre-Inauguration vs Entire Period
391,1944.0,3.0293385885016823e-12,True,Pre-Inauguration vs Entire Period
392,2144.5,8.83353304780629e-11,True,Pre-Inauguration vs Entire Period
393,2430.5,7.215920069028922e-09,True,Pre-Inauguration vs Entire Period
394,2276.0,7.096670384850662e-10,True,Pre-Inauguration vs Entire Period
395,2097.0,4.060017387628911e-11,True,Pre-Inauguration vs Entire Period
396,2250.5,4.782021004812554e-10,True,Pre-Inauguration vs Entire Period
397,2708.0,3.2768155680315835e-07,True,Pre-Inauguration vs Entire Period
398,2978.5,8.793248742423896e-06,True,Pre-Inauguration vs Entire Period
399,2216.0,2.778358398036893e-10,True,Pre-Inauguration vs Entire Period
400,2832.0,1.5609421993742692e-06,True,Pre-Inauguration vs Entire Period
401,2527.0,2.8594104690240132e-08,True,Pre-Inauguration vs Entire Period
402,2560.5,4.5600103382165716e-08,True,Pre-Inauguration vs Entire Period
403,2424.5,6.609292784276553e-09,True,Pre-Inauguration vs Entire Period
404,2586.5,6.512692439933965e-08,True,Pre-Inauguration vs Entire Period
405,2536.5,3.269108556895471e-08,True,Pre-Inauguration vs Entire Period
406,2663.5,1.8306972398479117e-07,True,Pre-Inauguration vs Entire Period
407,2570.0,5.19776956224851e-08,True,Pre-Inauguration vs Entire Period
408,2536.5,3.268079136332072e-08,True,Pre-Inauguration vs Entire Period
409,3211.0,0.00010620366746537541,True,Pre-Inauguration vs Entire Period
410,2644.0,1.4142114460239416e-07,True,Pre-Inauguration vs Entire Period
411,2096.0,3.986171910706115e-11,True,Pre-Inauguration vs Entire Period
412,2618.0,9.984572129320619e-08,True,Pre-Inauguration vs Entire Period
413,2258.0,5.368622962759473e-10,True,Pre-Inauguration vs Entire Period
414,2827.5,1.4763015079267311e-06,True,Pre-Inauguration vs Entire Period
415,3023.0,1.4507070469832244e-05,True,Pre-Inauguration vs Entire Period
416,2329.5,1.6106465839507433e-09,True,Pre-Inauguration vs Entire Period
417,1966.0,4.435696697748824e-12,True,Pre-Inauguration vs Entire Period
418,3314.5,0.0002914694841612391,True,Pre-Inauguration vs Entire Period
419,2591.0,6.92285077432948e-08,True,Pre-Inauguration vs Entire Period
420,2237.0,3.8697396328331846e-10,True,Pre-Inauguration vs Entire Period
421,2543.0,3.5773036382847646e-08,True,Pre-Inauguration vs Entire Period
422,3128.0,4.5212891480374154e-05,True,Pre-Inauguration vs Entire Period
423,2621.0,1.0392889084681254e-07,True,Pre-Inauguration vs Entire Period
424,2944.5,5.950868376923991e-06,True,Pre-Inauguration vs Entire Period
425,3196.0,9.122445498870476e-05,True,Pre-Inauguration vs Entire Period
426,3381.0,0.0005400532427313807,True,Pre-Inauguration vs Entire Period
427,2701.5,3.012818949786577e-07,True,Pre-Inauguration vs Entire Period
428,2327.0,1.5502418465777511e-09,True,Pre-Inauguration vs Entire Period
429,2297.5,9.87950404904009e-10,True,Pre-Inauguration vs Entire Period
430,2076.0,2.8664319439999382e-11,True,Pre-Inauguration vs Entire Period
431,2705.5,3.1741936567085805e-07,True,Pre-Inauguration vs Entire Period
432,2021.0,1.1387927788301813e-11,True,Pre-Inauguration vs Entire Period
433,1965.5,4.407584674518904e-12,True,Pre-Inauguration vs Entire Period
434,2530.0,2.985640561485721e-08,True,Pre-Inauguration vs Entire Period
435,1993.0,7.066535495694487e-12,True,Pre-Inauguration vs Entire Period
436,2867.0,2.385272591931935e-06,True,Pre-Inauguration vs Entire Period
437,2574.5,5.5249429122310176e-08,True,Pre-Inauguration vs Entire Period
438,2615.5,9.651202369256704e-08,True,Pre-Inauguration vs Entire Period
439,2703.0,3.0704281036431443e-07,True,Pre-Inauguration vs Entire Period
440,2655.0,1.6349041581990684e-07,True,Pre-Inauguration vs Entire Period
441,2646.5,1.4610098191808305e-07,True,Pre-Inauguration vs Entire Period
442,2731.0,4.405050199551816e-07,True,Pre-Inauguration vs Entire Period
443,2576.0,5.6408728553212794e-08,True,Pre-Inauguration vs Entire Period
444,2218.5,2.8906881243184626e-10,True,Pre-Inauguration vs Entire Period
445,2684.0,2.3978944105413863e-07,True,Pre-Inauguration vs Entire Period
446,2632.5,1.2127337291901392e-07,True,Pre-Inauguration vs Entire Period
447,2444.0,8.780114967634104e-09,True,Pre-Inauguration vs Entire Period
448,2510.0,2.2513758533958543e-08,True,Pre-Inauguration vs Entire Period
449,2683.5,2.3815994284926214e-07,True,Pre-Inauguration vs Entire Period
450,2805.5,1.1259424817775387e-06,True,Pre-Inauguration vs Entire Period
451,2603.0,8.157722751304432e-08,True,Pre-Inauguration vs Entire Period
452,2424.5,6.612037981109939e-09,True,Pre-Inauguration vs Entire Period
453,2151.0,9.811586524585154e-11,True,Pre-Inauguration vs Entire Period
454,3112.0,3.8179533890154046e-05,True,Pre-Inauguration vs Entire Period
455,2269.0,6.369124304377485e-10,True,Pre-Inauguration vs Entire Period
456,2083.0,3.221705228246975e-11,True,Pre-Inauguration vs Entire Period
457,2520.0,2.5926147169555085e-08,True,Pre-Inauguration vs Entire Period
458,2020.5,1.1284345575126724e-11,True,Pre-Inauguration vs Entire Period
459,2596.5,7.467033811356187e-08,True,Pre-Inauguration vs Entire Period
460,2419.5,6.1447455146978825e-09,True,Pre-Inauguration vs Entire Period
461,2461.0,1.1217105403007362e-08,True,Pre-Inauguration vs Entire Period
462,3208.5,0.00010354387688360408,True,Pre-Inauguration vs Entire Period
463,2762.5,6.576597922260851e-07,True,Pre-Inauguration vs Entire Period
464,3115.5,3.961848810928479e-05,True,Pre-Inauguration vs Entire Period
465,2745.0,5.268641567931155e-07,True,Pre-Inauguration vs Entire Period
466,2974.5,8.400112776285088e-06,True,Pre-Inauguration vs Entire Period
467,2156.5,1.0738328899778575e-10,True,Pre-Inauguration vs Entire Period
468,2487.5,1.6382554875723914e-08,True,Pre-Inauguration vs Entire Period
469,2169.5,1.322915735688196e-10,True,Pre-Inauguration vs Entire Period
470,2257.0,5.284987364721308e-10,True,Pre-Inauguration vs Entire Period
471,3002.0,1.14715989910935e-05,True,Pre-Inauguration vs Entire Period
472,2439.5,8.221560584434975e-09,True,Pre-Inauguration vs Entire Period
473,3301.0,0.0002563784139923658,True,Pre-Inauguration vs Entire Period
474,2239.0,3.9925076784006294e-10,True,Pre-Inauguration vs Entire Period
475,2702.5,3.052396984873558e-07,True,Pre-Inauguration vs Entire Period
476,1979.0,5.556862780547381e-12,True,Pre-Inauguration vs Entire Period
477,2735.5,4.665163685939508e-07,True,Pre-Inauguration vs Entire Period
478,2313.5,1.2625788548442325e-09,True,Pre-Inauguration vs Entire Period
479,2855.0,2.0637485188156638e-06,True,Pre-Inauguration vs Entire Period
480,2517.0,2.4873890860526764e-08,True,Pre-Inauguration vs Entire Period
481,2715.0,3.585570614860389e-07,True,Pre-Inauguration vs Entire Period
482,2274.0,6.881663742623184e-10,True,Pre-Inauguration vs Entire Period
483,2160.0,1.1350721079784803e-10,True,Pre-Inauguration vs Entire Period
484,2887.5,3.0487175982542867e-06,True,Pre-Inauguration vs Entire Period
485,2385.5,3.7243156332250022e-09,True,Pre-Inauguration vs Entire Period
486,2433.5,7.523030610563477e-09,True,Pre-Inauguration vs Entire Period
487,2766.0,6.876957611196084e-07,True,Pre-Inauguration vs Entire Period
488,2158.5,1.1087318389306872e-10,True,Pre-Inauguration vs Entire Period
489,2135.5,7.635643819575544e-11,True,Pre-Inauguration vs Entire Period
490,2173.0,1.3991244796776346e-10,True,Pre-Inauguration vs Entire Period
491,2787.5,9.003858806872097e-07,True,Pre-Inauguration vs Entire Period
492,2254.0,5.043232610907556e-10,True,Pre-Inauguration vs Entire Period
493,2471.0,1.2943575755942278e-08,True,Pre-Inauguration vs Entire Period
494,2352.0,2.2611202002416763e-09,True,Pre-Inauguration vs Entire Period
495,2697.0,2.8389553907901527e-07,True,Pre-Inauguration vs Entire Period
496,2745.5,5.30177139687727e-07,True,Pre-Inauguration vs Entire Period
497,2773.0,7.507216089609704e-07,True,Pre-Inauguration vs Entire Period
498,2821.0,1.3628124856730013e-06,True,Pre-Inauguration vs Entire Period
499,2320.5,1.40497324935735e-09,True,Pre-Inauguration vs Entire Period
500,2733.0,4.5186859352037153e-07,True,Pre-Inauguration vs Entire Period
501,2287.5,8.478824716914397e-10,True,Pre-Inauguration vs Entire Period
502,2174.5,1.434546613151043e-10,True,Pre-Inauguration vs Entire Period
503,2517.5,2.503832141827762e-08,True,Pre-Inauguration vs Entire Period
504,2861.5,2.232437937657101e-06,True,Pre-Inauguration vs Entire Period
505,2106.5,4.7475682038347895e-11,True,Pre-Inauguration vs Entire Period
506,2667.0,1.9183928433725792e-07,True,Pre-Inauguration vs Entire Period
507,2397.0,4.4191418393484055e-09,True,Pre-Inauguration vs Entire Period
508,2517.0,2.4873359796499308e-08,True,Pre-Inauguration vs Entire Period
509,2846.5,1.8597041492013292e-06,True,Pre-Inauguration vs Entire Period
510,2673.5,2.08973452930198e-07,True,Pre-Inauguration vs Entire Period
511,2762.0,6.535142014845161e-07,True,Pre-Inauguration vs Entire Period
512,2456.0,1.0430958850418797e-08,True,Pre-Inauguration vs Entire Period
513,2379.0,3.3824502895550594e-09,True,Pre-Inauguration vs Entire Period
514,2502.0,2.0135224497769357e-08,True,Pre-Inauguration vs Entire Period
515,2532.5,3.091925352116006e-08,True,Pre-Inauguration vs Entire Period
516,2692.5,2.678703128256092e-07,True,Pre-Inauguration vs Entire Period
517,2626.0,1.1118561002389202e-07,True,Pre-Inauguration vs Entire Period
518,2353.0,2.2926879394984636e-09,True,Pre-Inauguration vs Entire Period
519,2314.0,1.2719639536472548e-09,True,Pre-Inauguration vs Entire Period
520,2661.5,1.7820810811927076e-07,True,Pre-Inauguration vs Entire Period
521,2441.0,8.408386552995975e-09,True,Pre-Inauguration vs Entire Period
522,2674.0,2.1034924190069084e-07,True,Pre-Inauguration vs Entire Period
523,2878.0,2.7196665594357873e-06,True,Pre-Inauguration vs Entire Period
524,2666.0,1.8924326932373453e-07,True,Pre-Inauguration vs Entire Period
525,3086.5,2.9076072781732688e-05,True,Pre-Inauguration vs Entire Period
526,2540.5,3.45298084228992e-08,True,Pre-Inauguration vs Entire Period
527,2421.5,6.327909498497319e-09,True,Pre-Inauguration vs Entire Period
528,2630.5,1.1816624660963969e-07,True,Pre-Inauguration vs Entire Period
529,2774.0,7.601686469642037e-07,True,Pre-Inauguration vs Entire Period
530,2790.0,9.266532753538002e-07,True,Pre-Inauguration vs Entire Period
531,2879.0,2.754550637354677e-06,True,Pre-Inauguration vs Entire Period
532,2405.0,4.967917433817891e-09,True,Pre-Inauguration vs Entire Period
533,2713.0,3.4960276347756975e-07,True,Pre-Inauguration vs Entire Period
534,2642.5,1.3863821607898544e-07,True,Pre-Inauguration vs Entire Period
535,2977.0,8.642672271248655e-06,True,Pre-Inauguration vs Entire Period
536,2695.0,2.767755486542682e-07,True,Pre-Inauguration vs Entire Period
537,2253.0,4.962184917616027e-10,True,Pre-Inauguration vs Entire Period
538,2114.0,5.368984801417497e-11,True,Pre-Inauguration vs Entire Period
539,2515.5,2.4329609232928606e-08,True,Pre-Inauguration vs Entire Period
540,2543.5,3.6020669015246566e-08,True,Pre-Inauguration vs Entire Period
541,2408.5,5.231865619233703e-09,True,Pre-Inauguration vs Entire Period
542,2382.0,3.5360854392939173e-09,True,Pre-Inauguration vs Entire Period
543,2350.5,2.2117188839757488e-09,True,Pre-Inauguration vs Entire Period
544,2487.5,1.638363088058199e-08,True,Pre-Inauguration vs Entire Period
545,2741.0,5.004798228044865e-07,True,Pre-Inauguration vs Entire Period
546,3543.0,0.0021859958573134343,True,Pre-Inauguration vs Entire Period
547,2496.0,1.849752796583743e-08,True,Pre-Inauguration vs Entire Period
548,2228.0,3.356329965891747e-10,True,Pre-Inauguration vs Entire Period
549,2449.5,9.50430338036632e-09,True,Pre-Inauguration vs Entire Period
550,2552.5,4.0825557064444826e-08,True,Pre-Inauguration vs Entire Period
551,2700.5,2.9734397623898543e-07,True,Pre-Inauguration vs Entire Period
552,2273.0,6.782778768733757e-10,True,Pre-Inauguration vs Entire Period
553,3225.5,0.0001227811302922274,True,Pre-Inauguration vs Entire Period
554,2776.5,7.844458175359981e-07,True,Pre-Inauguration vs Entire Period
555,2296.0,9.653165524218672e-10,True,Pre-Inauguration vs Entire Period
556,2557.5,4.3716209377368216e-08,True,Pre-Inauguration vs Entire Period
557,2177.0,1.4924756218691043e-10,True,Pre-Inauguration vs Entire Period
558,2780.5,8.24824781163721e-07,True,Pre-Inauguration vs Entire Period
559,2656.0,1.6589970513315619e-07,True,Pre-Inauguration vs Entire Period
560,2667.5,1.9291281310897522e-07,True,Pre-Inauguration vs Entire Period
561,2512.0,2.3183555260700464e-08,True,Pre-Inauguration vs Entire Period
562,2296.0,9.66168573494308e-10,True,Pre-Inauguration vs Entire Period
563,2596.0,7.415275016976136e-08,True,Pre-Inauguration vs Entire Period
564,2299.5,1.0187488535190096e-09,True,Pre-Inauguration vs Entire Period
565,2530.5,3.0065147711167925e-08,True,Pre-Inauguration vs Entire Period
566,2002.0,8.232845397863795e-12,True,Pre-Inauguration vs Entire Period
567,2440.0,8.28479899384061e-09,True,Pre-Inauguration vs Entire Period
568,2379.0,3.3816405724961595e-09,True,Pre-Inauguration vs Entire Period
569,2874.5,2.6106104365243945e-06,True,Pre-Inauguration vs Entire Period
570,2683.5,2.3816652598804055e-07,True,Pre-Inauguration vs Entire Period
571,2415.0,5.753216541562217e-09,True,Pre-Inauguration vs Entire Period
572,2737.5,4.789082329683002e-07,True,Pre-Inauguration vs Entire Period
573,2475.5,1.3809507302068012e-08,True,Pre-Inauguration vs Entire Period
574,2732.0,4.4615975273946216e-07,True,Pre-Inauguration vs Entire Period
575,2939.0,5.583826399533326e-06,True,Pre-Inauguration vs Entire Period
576,2151.5,9.894873696522675e-11,True,Pre-Inauguration vs Entire Period
577,2792.0,9.523734468866468e-07,True,Pre-Inauguration vs Entire Period
578,2390.5,4.005512704440127e-09,True,Pre-Inauguration vs Entire Period
579,2642.5,1.3871380486553298e-07,True,Pre-Inauguration vs Entire Period
580,2589.5,6.777941663301305e-08,True,Pre-Inauguration vs Entire Period
581,2464.5,1.1803089365372915e-08,True,Pre-Inauguration vs Entire Period
582,2369.0,2.9139551821169154e-09,True,Pre-Inauguration vs Entire Period
583,2777.0,7.897152853259994e-07,True,Pre-Inauguration vs Entire Period
584,2489.5,1.6865683645968195e-08,True,Pre-Inauguration vs Entire Period
585,2241.5,4.144437668082848e-10,True,Pre-Inauguration vs Entire Period
586,2074.5,2.7971328839659646e-11,True,Pre-Inauguration vs Entire Period
587,2575.0,5.565794667816078e-08,True,Pre-Inauguration vs Entire Period
588,2324.5,1.4914118263237449e-09,True,Pre-Inauguration vs Entire Period
589,2823.0,1.3968001914003256e-06,True,Pre-Inauguration vs Entire Period
590,2523.5,2.7222650274643557e-08,True,Pre-Inauguration vs Entire Period
591,2979.5,8.887386839800445e-06,True,Pre-Inauguration vs Entire Period
592,2670.5,2.008302596434877e-07,True,Pre-Inauguration vs Entire Period
593,2359.5,2.529668684773485e-09,True,Pre-Inauguration vs Entire Period
594,2986.0,9.577055633144032e-06,True,Pre-Inauguration vs Entire Period
595,2201.5,2.2064317538577e-10,True,Pre-Inauguration vs Entire Period
596,2520.5,2.6127637701902505e-08,True,Pre-Inauguration vs Entire Period
597,2285.0,8.163941825270818e-10,True,Pre-Inauguration vs Entire Period
598,2760.5,6.404860232825547e-07,True,Pre-Inauguration vs Entire Period
599,2709.0,3.3180632000980154e-07,True,Pre-Inauguration vs Entire Period
600,3127.0,4.473286408821446e-05,True,Pre-Inauguration vs Entire Period
601,2797.5,1.0199847390830111e-06,True,Pre-Inauguration vs Entire Period
602,2482.0,1.5162564354995057e-08,True,Pre-Inauguration vs Entire Period
603,2458.0,1.0741980926948868e-08,True,Pre-Inauguration vs Entire Period
604,2682.0,2.33567822098344e-07,True,Pre-Inauguration vs Entire Period
605,2610.0,8.958666805378418e-08,True,Pre-Inauguration vs Entire Period
606,2714.0,3.540446181663846e-07,True,Pre-Inauguration vs Entire Period
607,2323.5,1.469088964023711e-09,True,Pre-Inauguration vs Entire Period
608,2398.0,4.478258914031557e-09,True,Pre-Inauguration vs Entire Period
609,2515.0,2.418754545890773e-08,True,Pre-Inauguration vs Entire Period
610,2786.0,8.829526038436861e-07,True,Pre-Inauguration vs Entire Period
611,2401.0,4.684310366010407e-09,True,Pre-Inauguration vs Entire Period
612,2285.5,8.223785890551416e-10,True,Pre-Inauguration vs Entire Period
613,2499.0,1.9287489787396553e-08,True,Pre-Inauguration vs Entire Period
614,3183.5,8.036743993669131e-05,True,Pre-Inauguration vs Entire Period
615,2657.5,1.691111900056612e-07,True,Pre-Inauguration vs Entire Period
616,1901.5,1.4397380254751595e-12,True,Pre-Inauguration vs Entire Period
617,2391.0,4.041566751297384e-09,True,Pre-Inauguration vs Entire Period
618,2716.0,3.632484770472811e-07,True,Pre-Inauguration vs Entire Period
619,3042.5,1.7998936911142103e-05,True,Pre-Inauguration vs Entire Period
620,2368.5,2.893905687634981e-09,True,Pre-Inauguration vs Entire Period
621,2185.0,1.6972700022626894e-10,True,Pre-Inauguration vs Entire Period
622,2365.5,2.7635416123096406e-09,True,Pre-Inauguration vs Entire Period
