bootstrap_iteration,delta,interpretation,comparison
455,0.5268242548818088,Large,Post-Inauguration vs Entire Period
456,0.43720452209660843,Medium,Post-Inauguration vs Entire Period
457,0.4343268242548818,Medium,Post-Inauguration vs Entire Period
458,0.39568345323741005,Medium,Post-Inauguration vs Entire Period
459,0.45560123329907504,Medium,Post-Inauguration vs Entire Period
460,0.38571428571428573,Medium,Post-Inauguration vs Entire Period
461,0.4963001027749229,Large,Post-Inauguration vs Entire Period
462,0.5606372045220966,Large,Post-Inauguration vs Entire Period
463,0.5120246659815005,Large,Post-Inauguration vs Entire Period
464,0.4261048304213772,Medium,Post-Inauguration vs Entire Period
465,0.4719424460431655,Medium,Post-Inauguration vs Entire Period
466,0.5002055498458376,Large,Post-Inauguration vs Entire Period
467,0.44552929085303183,Medium,Post-Inauguration vs Entire Period
468,0.5041109969167523,Large,Post-Inauguration vs Entire Period
469,0.4489208633093525,Medium,Post-Inauguration vs Entire Period
470,0.44028776978417267,Medium,Post-Inauguration vs Entire Period
471,0.35334018499486125,Medium,Post-Inauguration vs Entire Period
472,0.36515930113052414,Medium,Post-Inauguration vs Entire Period
473,0.4616649537512847,Medium,Post-Inauguration vs Entire Period
474,0.5383350462487153,Large,Post-Inauguration vs Entire Period
475,0.42672147995889004,Medium,Post-Inauguration vs Entire Period
476,0.533196300102775,Large,Post-Inauguration vs Entire Period
477,0.5302158273381294,Large,Post-Inauguration vs Entire Period
478,0.3545734840698869,Medium,Post-Inauguration vs Entire Period
479,0.35601233299075025,Medium,Post-Inauguration vs Entire Period
480,0.4668036998972251,Medium,Post-Inauguration vs Entire Period
481,0.4117163412127441,Medium,Post-Inauguration vs Entire Period
482,0.4458376156217883,Medium,Post-Inauguration vs Entire Period
483,0.45704008221993836,Medium,Post-Inauguration vs Entire Period
484,0.48119218910585815,Large,Post-Inauguration vs Entire Period
485,0.3736896197327852,Medium,Post-Inauguration vs Entire Period
486,0.5313463514902363,Large,Post-Inauguration vs Entire Period
487,0.4622816032887975,Medium,Post-Inauguration vs Entire Period
488,0.434224049331963,Medium,Post-Inauguration vs Entire Period
489,0.4835560123329907,Large,Post-Inauguration vs Entire Period
490,0.4172661870503597,Medium,Post-Inauguration vs Entire Period
491,0.48643371017471737,Large,Post-Inauguration vs Entire Period
492,0.5861253854059609,Large,Post-Inauguration vs Entire Period
493,0.40729701952723535,Medium,Post-Inauguration vs Entire Period
494,0.5093525179856115,Large,Post-Inauguration vs Entire Period
495,0.49773895169578625,Large,Post-Inauguration vs Entire Period
496,0.42189105858170606,Medium,Post-Inauguration vs Entire Period
497,0.4387461459403905,Medium,Post-Inauguration vs Entire Period
498,0.3960945529290853,Medium,Post-Inauguration vs Entire Period
499,0.39650565262076054,Medium,Post-Inauguration vs Entire Period
500,0.4638232271325797,Medium,Post-Inauguration vs Entire Period
501,0.38242548818088384,Medium,Post-Inauguration vs Entire Period
502,0.4236382322713258,Medium,Post-Inauguration vs Entire Period
503,0.4329907502569373,Medium,Post-Inauguration vs Entire Period
504,0.3802672147995889,Medium,Post-Inauguration vs Entire Period
505,0.4659815005138746,Medium,Post-Inauguration vs Entire Period
506,0.4408016443987667,Medium,Post-Inauguration vs Entire Period
507,0.43884892086330934,Medium,Post-Inauguration vs Entire Period
508,0.5757451181911614,Large,Post-Inauguration vs Entire Period
509,0.468448098663926,Medium,Post-Inauguration vs Entire Period
510,0.3709146968139774,Medium,Post-Inauguration vs Entire Period
511,0.526207605344296,Large,Post-Inauguration vs Entire Period
512,0.4713257965056526,Medium,Post-Inauguration vs Entire Period
513,0.4681397738951696,Medium,Post-Inauguration vs Entire Period
514,0.5099691675231244,Large,Post-Inauguration vs Entire Period
515,0.44100719424460433,Medium,Post-Inauguration vs Entire Period
516,0.5491264131551902,Large,Post-Inauguration vs Entire Period
517,0.4091469681397739,Medium,Post-Inauguration vs Entire Period
518,0.4829393627954779,Large,Post-Inauguration vs Entire Period
519,0.44409044193216857,Medium,Post-Inauguration vs Entire Period
520,0.37738951695786227,Medium,Post-Inauguration vs Entire Period
521,0.49403905447070917,Large,Post-Inauguration vs Entire Period
522,0.5147995889003083,Large,Post-Inauguration vs Entire Period
523,0.4563206577595067,Medium,Post-Inauguration vs Entire Period
524,0.4923946557040082,Large,Post-Inauguration vs Entire Period
525,0.42949640287769786,Medium,Post-Inauguration vs Entire Period
526,0.4611510791366906,Medium,Post-Inauguration vs Entire Period
527,0.29691675231243575,Small,Post-Inauguration vs Entire Period
528,0.4220966084275437,Medium,Post-Inauguration vs Entire Period
529,0.439054470709147,Medium,Post-Inauguration vs Entire Period
530,0.5171634121274409,Large,Post-Inauguration vs Entire Period
531,0.42548818088386436,Medium,Post-Inauguration vs Entire Period
532,0.3035971223021583,Small,Post-Inauguration vs Entire Period
533,0.468448098663926,Medium,Post-Inauguration vs Entire Period
534,0.6121274409044193,Large,Post-Inauguration vs Entire Period
535,0.4617677286742035,Medium,Post-Inauguration vs Entire Period
536,0.5265159301130524,Large,Post-Inauguration vs Entire Period
537,0.45889003083247687,Medium,Post-Inauguration vs Entire Period
538,0.3314491264131552,Medium,Post-Inauguration vs Entire Period
539,0.47882836587872557,Large,Post-Inauguration vs Entire Period
540,0.5298047276464543,Large,Post-Inauguration vs Entire Period
541,0.4023638232271326,Medium,Post-Inauguration vs Entire Period
542,0.33627954779033914,Medium,Post-Inauguration vs Entire Period
543,0.5415210688591984,Large,Post-Inauguration vs Entire Period
544,0.5581706063720452,Large,Post-Inauguration vs Entire Period
545,0.4425488180883864,Medium,Post-Inauguration vs Entire Period
546,0.431551901336074,Medium,Post-Inauguration vs Entire Period
547,0.5335046248715314,Large,Post-Inauguration vs Entire Period
548,0.5363823227132579,Large,Post-Inauguration vs Entire Period
549,0.4052415210688592,Medium,Post-Inauguration vs Entire Period
550,0.4066803699897225,Medium,Post-Inauguration vs Entire Period
551,0.5050359712230216,Large,Post-Inauguration vs Entire Period
552,0.5005138746145941,Large,Post-Inauguration vs Entire Period
553,0.41223021582733815,Medium,Post-Inauguration vs Entire Period
554,0.4754367934224049,Large,Post-Inauguration vs Entire Period
555,0.4274409044193217,Medium,Post-Inauguration vs Entire Period
556,0.46485097636176775,Medium,Post-Inauguration vs Entire Period
557,0.476464542651593,Large,Post-Inauguration vs Entire Period
558,0.4468653648509764,Medium,Post-Inauguration vs Entire Period
559,0.48078108941418296,Large,Post-Inauguration vs Entire Period
560,0.3355601233299075,Medium,Post-Inauguration vs Entire Period
561,0.5913669064748202,Large,Post-Inauguration vs Entire Period
562,0.5375128468653648,Large,Post-Inauguration vs Entire Period
563,0.43319630010277493,Medium,Post-Inauguration vs Entire Period
564,0.5234326824254881,Large,Post-Inauguration vs Entire Period
565,0.42055498458376156,Medium,Post-Inauguration vs Entire Period
566,0.46639260020554985,Medium,Post-Inauguration vs Entire Period
567,0.391983556012333,Medium,Post-Inauguration vs Entire Period
568,0.4196300102774923,Medium,Post-Inauguration vs Entire Period
569,0.45190133607399796,Medium,Post-Inauguration vs Entire Period
570,0.44285714285714284,Medium,Post-Inauguration vs Entire Period
571,0.3345323741007194,Medium,Post-Inauguration vs Entire Period
572,0.35046248715313466,Medium,Post-Inauguration vs Entire Period
573,0.5328879753340185,Large,Post-Inauguration vs Entire Period
574,0.46793422404933194,Medium,Post-Inauguration vs Entire Period
575,0.4325796505652621,Medium,Post-Inauguration vs Entire Period
576,0.5523124357656731,Large,Post-Inauguration vs Entire Period
577,0.513360739979445,Large,Post-Inauguration vs Entire Period
578,0.5327852004110997,Large,Post-Inauguration vs Entire Period
579,0.3683453237410072,Medium,Post-Inauguration vs Entire Period
580,0.5329907502569373,Large,Post-Inauguration vs Entire Period
581,0.42939362795477903,Medium,Post-Inauguration vs Entire Period
582,0.610688591983556,Large,Post-Inauguration vs Entire Period
583,0.3082219938335046,Small,Post-Inauguration vs Entire Period
584,0.47286742034943474,Medium,Post-Inauguration vs Entire Period
585,0.4865364850976362,Large,Post-Inauguration vs Entire Period
586,0.4144912641315519,Medium,Post-Inauguration vs Entire Period
587,0.475950668036999,Large,Post-Inauguration vs Entire Period
588,0.48828365878725594,Large,Post-Inauguration vs Entire Period
589,0.4319630010277492,Medium,Post-Inauguration vs Entire Period
590,0.47070914696813976,Medium,Post-Inauguration vs Entire Period
591,0.471120246659815,Medium,Post-Inauguration vs Entire Period
592,0.4186022610483042,Medium,Post-Inauguration vs Entire Period
593,0.4913669064748201,Large,Post-Inauguration vs Entire Period
594,0.350256937307297,Medium,Post-Inauguration vs Entire Period
595,0.3661870503597122,Medium,Post-Inauguration vs Entire Period
596,0.541212744090442,Large,Post-Inauguration vs Entire Period
597,0.4822199383350462,Large,Post-Inauguration vs Entire Period
598,0.4184994861253854,Medium,Post-Inauguration vs Entire Period
599,0.5401849948612538,Large,Post-Inauguration vs Entire Period
600,0.5027749229188078,Large,Post-Inauguration vs Entire Period
601,0.45447070914696813,Medium,Post-Inauguration vs Entire Period
602,0.46289825282631036,Medium,Post-Inauguration vs Entire Period
603,0.39290853031860223,Medium,Post-Inauguration vs Entire Period
604,0.4201438848920863,Medium,Post-Inauguration vs Entire Period
605,0.48931140801644396,Large,Post-Inauguration vs Entire Period
606,0.5042137718396711,Large,Post-Inauguration vs Entire Period
607,0.4096608427543679,Medium,Post-Inauguration vs Entire Period
608,0.4210688591983556,Medium,Post-Inauguration vs Entire Period
609,0.4554984583761562,Medium,Post-Inauguration vs Entire Period
610,0.4250770811921891,Medium,Post-Inauguration vs Entire Period
611,0.5381294964028777,Large,Post-Inauguration vs Entire Period
612,0.513360739979445,Large,Post-Inauguration vs Entire Period
613,0.355601233299075,Medium,Post-Inauguration vs Entire Period
614,0.5692702980472765,Large,Post-Inauguration vs Entire Period
615,0.45837615621788286,Medium,Post-Inauguration vs Entire Period
616,0.5478931140801644,Large,Post-Inauguration vs Entire Period
617,0.535868448098664,Large,Post-Inauguration vs Entire Period
618,0.48910585817060637,Large,Post-Inauguration vs Entire Period
619,0.5322713257965056,Large,Post-Inauguration vs Entire Period
620,0.4913669064748201,Large,Post-Inauguration vs Entire Period
621,0.3232271325796506,Small,Post-Inauguration vs Entire Period
622,0.44511819116135665,Medium,Post-Inauguration vs Entire Period
623,0.43771839671120244,Medium,Post-Inauguration vs Entire Period
624,0.34152106885919836,Medium,Post-Inauguration vs Entire Period
625,0.3421377183967112,Medium,Post-Inauguration vs Entire Period
626,0.5172661870503598,Large,Post-Inauguration vs Entire Period
627,0.410174717368962,Medium,Post-Inauguration vs Entire Period
628,0.4501541623843782,Medium,Post-Inauguration vs Entire Period
629,0.5122302158273381,Large,Post-Inauguration vs Entire Period
630,0.5205549845837616,Large,Post-Inauguration vs Entire Period
631,0.5219938335046249,Large,Post-Inauguration vs Entire Period
632,0.48499486125385405,Large,Post-Inauguration vs Entire Period
633,0.4252826310380267,Medium,Post-Inauguration vs Entire Period
634,0.3593011305241521,Medium,Post-Inauguration vs Entire Period
635,0.41757451181911615,Medium,Post-Inauguration vs Entire Period
636,0.5455292908530318,Large,Post-Inauguration vs Entire Period
637,0.4674203494347379,Medium,Post-Inauguration vs Entire Period
638,0.5346351490236382,Large,Post-Inauguration vs Entire Period
639,0.43638232271325794,Medium,Post-Inauguration vs Entire Period
640,0.5908530318602261,Large,Post-Inauguration vs Entire Period
641,0.3803699897225077,Medium,Post-Inauguration vs Entire Period
642,0.4591983556012333,Medium,Post-Inauguration vs Entire Period
643,0.45693730729701953,Medium,Post-Inauguration vs Entire Period
644,0.46721479958890033,Medium,Post-Inauguration vs Entire Period
645,0.4843782117163412,Large,Post-Inauguration vs Entire Period
646,0.5063720452209661,Large,Post-Inauguration vs Entire Period
647,0.39763617677286744,Medium,Post-Inauguration vs Entire Period
648,0.526207605344296,Large,Post-Inauguration vs Entire Period
649,0.49958890030832476,Large,Post-Inauguration vs Entire Period
650,0.3961973278520041,Medium,Post-Inauguration vs Entire Period
651,0.4156217882836588,Medium,Post-Inauguration vs Entire Period
652,0.43103802672147995,Medium,Post-Inauguration vs Entire Period
653,0.5487153134635149,Large,Post-Inauguration vs Entire Period
654,0.5017471736896197,Large,Post-Inauguration vs Entire Period
655,0.41130524152106884,Medium,Post-Inauguration vs Entire Period
656,0.5980472764645427,Large,Post-Inauguration vs Entire Period
657,0.5439876670092497,Large,Post-Inauguration vs Entire Period
658,0.5103802672147996,Large,Post-Inauguration vs Entire Period
659,0.4654676258992806,Medium,Post-Inauguration vs Entire Period
660,0.45046248715313464,Medium,Post-Inauguration vs Entire Period
661,0.3249743062692703,Small,Post-Inauguration vs Entire Period
662,0.5247687564234327,Large,Post-Inauguration vs Entire Period
663,0.4221993833504625,Medium,Post-Inauguration vs Entire Period
664,0.520863309352518,Large,Post-Inauguration vs Entire Period
665,0.4498458376156218,Medium,Post-Inauguration vs Entire Period
666,0.5009249743062693,Large,Post-Inauguration vs Entire Period
667,0.5006166495375128,Large,Post-Inauguration vs Entire Period
668,0.3670092497430627,Medium,Post-Inauguration vs Entire Period
669,0.4565262076053443,Medium,Post-Inauguration vs Entire Period
670,0.43597122302158275,Medium,Post-Inauguration vs Entire Period
671,0.5319630010277492,Large,Post-Inauguration vs Entire Period
672,0.5081192189105859,Large,Post-Inauguration vs Entire Period
673,0.4392600205549846,Medium,Post-Inauguration vs Entire Period
674,0.4775950668036999,Large,Post-Inauguration vs Entire Period
675,0.5430626927029805,Large,Post-Inauguration vs Entire Period
676,0.5413155190133607,Large,Post-Inauguration vs Entire Period
677,0.45878725590955804,Medium,Post-Inauguration vs Entire Period
678,0.36032887975334016,Medium,Post-Inauguration vs Entire Period
679,0.46772867420349434,Medium,Post-Inauguration vs Entire Period
680,0.5403905447070915,Large,Post-Inauguration vs Entire Period
681,0.29938335046248715,Small,Post-Inauguration vs Entire Period
682,0.48859198355601235,Large,Post-Inauguration vs Entire Period
683,0.4749229188078109,Large,Post-Inauguration vs Entire Period
684,0.5931140801644399,Large,Post-Inauguration vs Entire Period
685,0.5758478931140801,Large,Post-Inauguration vs Entire Period
686,0.33658787255909556,Medium,Post-Inauguration vs Entire Period
687,0.5723535457348407,Large,Post-Inauguration vs Entire Period
688,0.35960945529290855,Medium,Post-Inauguration vs Entire Period
689,0.38520041109969166,Medium,Post-Inauguration vs Entire Period
690,0.45231243576567315,Medium,Post-Inauguration vs Entire Period
691,0.4649537512846865,Medium,Post-Inauguration vs Entire Period
692,0.5335046248715314,Large,Post-Inauguration vs Entire Period
693,0.5009249743062693,Large,Post-Inauguration vs Entire Period
694,0.4527235354573484,Medium,Post-Inauguration vs Entire Period
695,0.36608427543679345,Medium,Post-Inauguration vs Entire Period
