bootstrap_iteration,delta,interpretation,comparison
498,-0.8997929606625259,Large,Pre vs Post Inauguration
499,-0.9612836438923396,Large,Pre vs Post Inauguration
500,-0.9006211180124224,Large,Pre vs Post Inauguration
501,-0.9333333333333333,Large,Pre vs Post Inauguration
502,-0.9229813664596274,Large,Pre vs Post Inauguration
503,-0.9616977225672878,Large,Pre vs Post Inauguration
504,-0.9111801242236025,Large,Pre vs Post Inauguration
505,-0.9008281573498965,Large,Pre vs Post Inauguration
506,-0.9445134575569358,Large,Pre vs Post Inauguration
507,-0.94824016563147,Large,Pre vs Post Inauguration
508,-0.9590062111801242,Large,Pre vs Post Inauguration
509,-0.863768115942029,Large,Pre vs Post Inauguration
510,-0.9544513457556936,Large,Pre vs Post Inauguration
511,-0.8691511387163561,Large,Pre vs Post Inauguration
512,-0.9308488612836439,Large,Pre vs Post Inauguration
513,-0.9527950310559006,Large,Pre vs Post Inauguration
514,-0.9732919254658385,Large,Pre vs Post Inauguration
515,-0.9614906832298137,Large,Pre vs Post Inauguration
516,-0.9432712215320911,Large,Pre vs Post Inauguration
517,-0.9252587991718426,Large,Pre vs Post Inauguration
518,-0.9246376811594202,Large,Pre vs Post Inauguration
519,-0.9287784679089027,Large,Pre vs Post Inauguration
520,-0.9182194616977226,Large,Pre vs Post Inauguration
521,-0.9039337474120083,Large,Pre vs Post Inauguration
522,-0.8747412008281573,Large,Pre vs Post Inauguration
523,-0.8898550724637682,Large,Pre vs Post Inauguration
524,-0.9383022774327122,Large,Pre vs Post Inauguration
525,-0.922360248447205,Large,Pre vs Post Inauguration
526,-0.9283643892339545,Large,Pre vs Post Inauguration
527,-0.9490683229813665,Large,Pre vs Post Inauguration
528,-0.9238095238095239,Large,Pre vs Post Inauguration
529,-0.9333333333333333,Large,Pre vs Post Inauguration
530,-0.9648033126293996,Large,Pre vs Post Inauguration
531,-0.9204968944099379,Large,Pre vs Post Inauguration
532,-0.9734989648033127,Large,Pre vs Post Inauguration
533,-0.8869565217391304,Large,Pre vs Post Inauguration
534,-0.8898550724637682,Large,Pre vs Post Inauguration
535,-0.8819875776397516,Large,Pre vs Post Inauguration
536,-0.9585921325051759,Large,Pre vs Post Inauguration
537,-0.937888198757764,Large,Pre vs Post Inauguration
538,-0.939544513457557,Large,Pre vs Post Inauguration
539,-0.9159420289855073,Large,Pre vs Post Inauguration
540,-0.9163561076604555,Large,Pre vs Post Inauguration
541,-0.9590062111801242,Large,Pre vs Post Inauguration
542,-0.9606625258799172,Large,Pre vs Post Inauguration
543,-0.9797101449275363,Large,Pre vs Post Inauguration
544,-0.925879917184265,Large,Pre vs Post Inauguration
545,-0.9569358178053831,Large,Pre vs Post Inauguration
546,-0.9536231884057971,Large,Pre vs Post Inauguration
547,-0.8865424430641822,Large,Pre vs Post Inauguration
548,-0.9561076604554866,Large,Pre vs Post Inauguration
549,-0.9465838509316771,Large,Pre vs Post Inauguration
550,-0.9749482401656314,Large,Pre vs Post Inauguration
551,-0.9585921325051759,Large,Pre vs Post Inauguration
552,-0.9596273291925466,Large,Pre vs Post Inauguration
553,-0.94472049689441,Large,Pre vs Post Inauguration
554,-0.8674948240165632,Large,Pre vs Post Inauguration
555,-0.891511387163561,Large,Pre vs Post Inauguration
556,-0.9739130434782609,Large,Pre vs Post Inauguration
557,-0.8877846790890269,Large,Pre vs Post Inauguration
558,-0.9238095238095239,Large,Pre vs Post Inauguration
559,-0.94824016563147,Large,Pre vs Post Inauguration
560,-0.9739130434782609,Large,Pre vs Post Inauguration
561,-0.9494824016563147,Large,Pre vs Post Inauguration
562,-0.9078674948240165,Large,Pre vs Post Inauguration
563,-0.9188405797101449,Large,Pre vs Post Inauguration
564,-0.9474120082815735,Large,Pre vs Post Inauguration
565,-0.9188405797101449,Large,Pre vs Post Inauguration
566,-0.8975155279503105,Large,Pre vs Post Inauguration
567,-0.9465838509316771,Large,Pre vs Post Inauguration
568,-0.9188405797101449,Large,Pre vs Post Inauguration
569,-0.965631469979296,Large,Pre vs Post Inauguration
570,-0.9809523809523809,Large,Pre vs Post Inauguration
571,-0.9151138716356108,Large,Pre vs Post Inauguration
572,-0.9060041407867495,Large,Pre vs Post Inauguration
573,-0.975983436853002,Large,Pre vs Post Inauguration
574,-0.9229813664596274,Large,Pre vs Post Inauguration
575,-0.9457556935817806,Large,Pre vs Post Inauguration
576,-0.9320910973084886,Large,Pre vs Post Inauguration
577,-0.9556935817805383,Large,Pre vs Post Inauguration
578,-0.9523809523809523,Large,Pre vs Post Inauguration
579,-0.9246376811594202,Large,Pre vs Post Inauguration
580,-0.9606625258799172,Large,Pre vs Post Inauguration
581,-0.9438923395445135,Large,Pre vs Post Inauguration
582,-0.8859213250517598,Large,Pre vs Post Inauguration
583,-0.9296066252587992,Large,Pre vs Post Inauguration
584,-0.9308488612836439,Large,Pre vs Post Inauguration
585,-0.9031055900621118,Large,Pre vs Post Inauguration
586,-0.9250517598343685,Large,Pre vs Post Inauguration
587,-0.8422360248447205,Large,Pre vs Post Inauguration
588,-0.9405797101449276,Large,Pre vs Post Inauguration
589,-0.9590062111801242,Large,Pre vs Post Inauguration
590,-0.9598343685300207,Large,Pre vs Post Inauguration
591,-0.9134575569358178,Large,Pre vs Post Inauguration
592,-0.9513457556935818,Large,Pre vs Post Inauguration
593,-0.9403726708074535,Large,Pre vs Post Inauguration
594,-0.925879917184265,Large,Pre vs Post Inauguration
595,-0.9730848861283644,Large,Pre vs Post Inauguration
596,-0.9308488612836439,Large,Pre vs Post Inauguration
597,-0.9478260869565217,Large,Pre vs Post Inauguration
598,-0.8913043478260869,Large,Pre vs Post Inauguration
599,-0.8552795031055901,Large,Pre vs Post Inauguration
600,-0.9126293995859214,Large,Pre vs Post Inauguration
601,-0.85175983436853,Large,Pre vs Post Inauguration
602,-0.9167701863354037,Large,Pre vs Post Inauguration
603,-0.9250517598343685,Large,Pre vs Post Inauguration
604,-0.9358178053830227,Large,Pre vs Post Inauguration
605,-0.8830227743271222,Large,Pre vs Post Inauguration
606,-0.9488612836438923,Large,Pre vs Post Inauguration
607,-0.917184265010352,Large,Pre vs Post Inauguration
608,-0.922360248447205,Large,Pre vs Post Inauguration
609,-0.9184265010351967,Large,Pre vs Post Inauguration
610,-0.9196687370600414,Large,Pre vs Post Inauguration
611,-0.9033126293995859,Large,Pre vs Post Inauguration
612,-0.9316770186335404,Large,Pre vs Post Inauguration
613,-0.9200828157349896,Large,Pre vs Post Inauguration
614,-0.8962732919254658,Large,Pre vs Post Inauguration
615,-0.9287784679089027,Large,Pre vs Post Inauguration
616,-0.9267080745341615,Large,Pre vs Post Inauguration
617,-0.9569358178053831,Large,Pre vs Post Inauguration
618,-0.927536231884058,Large,Pre vs Post Inauguration
619,-0.9654244306418219,Large,Pre vs Post Inauguration
620,-0.9180124223602485,Large,Pre vs Post Inauguration
621,-0.936231884057971,Large,Pre vs Post Inauguration
622,-0.8989648033126294,Large,Pre vs Post Inauguration
623,-0.9010351966873706,Large,Pre vs Post Inauguration
624,-0.8933747412008282,Large,Pre vs Post Inauguration
625,-0.8604554865424431,Large,Pre vs Post Inauguration
626,-0.9575569358178054,Large,Pre vs Post Inauguration
627,-0.8981366459627329,Large,Pre vs Post Inauguration
628,-0.9697722567287784,Large,Pre vs Post Inauguration
629,-0.9383022774327122,Large,Pre vs Post Inauguration
630,-0.9619047619047619,Large,Pre vs Post Inauguration
631,-0.9225672877846791,Large,Pre vs Post Inauguration
632,-0.9308488612836439,Large,Pre vs Post Inauguration
633,-0.9354037267080745,Large,Pre vs Post Inauguration
634,-0.8989648033126294,Large,Pre vs Post Inauguration
635,-0.9031055900621118,Large,Pre vs Post Inauguration
636,-0.9271221532091097,Large,Pre vs Post Inauguration
637,-0.913871635610766,Large,Pre vs Post Inauguration
638,-0.9033126293995859,Large,Pre vs Post Inauguration
639,-0.9318840579710145,Large,Pre vs Post Inauguration
640,-0.9768115942028985,Large,Pre vs Post Inauguration
641,-0.9329192546583851,Large,Pre vs Post Inauguration
642,-0.9490683229813665,Large,Pre vs Post Inauguration
643,-0.8803312629399586,Large,Pre vs Post Inauguration
644,-0.9440993788819876,Large,Pre vs Post Inauguration
645,-0.882815734989648,Large,Pre vs Post Inauguration
646,-0.934368530020704,Large,Pre vs Post Inauguration
647,-0.8933747412008282,Large,Pre vs Post Inauguration
648,-0.8782608695652174,Large,Pre vs Post Inauguration
649,-0.8778467908902692,Large,Pre vs Post Inauguration
650,-0.94824016563147,Large,Pre vs Post Inauguration
651,-0.8053830227743272,Large,Pre vs Post Inauguration
652,-0.9428571428571428,Large,Pre vs Post Inauguration
653,-0.9511387163561077,Large,Pre vs Post Inauguration
654,-0.9908902691511388,Large,Pre vs Post Inauguration
655,-0.9204968944099379,Large,Pre vs Post Inauguration
656,-0.9238095238095239,Large,Pre vs Post Inauguration
657,-0.9072463768115943,Large,Pre vs Post Inauguration
658,-0.868944099378882,Large,Pre vs Post Inauguration
659,-0.939544513457557,Large,Pre vs Post Inauguration
660,-0.8795031055900621,Large,Pre vs Post Inauguration
661,-0.9594202898550724,Large,Pre vs Post Inauguration
662,-0.8662525879917184,Large,Pre vs Post Inauguration
663,-0.939544513457557,Large,Pre vs Post Inauguration
664,-0.9366459627329192,Large,Pre vs Post Inauguration
665,-0.8766045548654244,Large,Pre vs Post Inauguration
666,-0.9345755693581781,Large,Pre vs Post Inauguration
667,-0.9602484472049689,Large,Pre vs Post Inauguration
668,-0.9221532091097309,Large,Pre vs Post Inauguration
669,-0.9627329192546584,Large,Pre vs Post Inauguration
670,-0.8902691511387164,Large,Pre vs Post Inauguration
671,-0.915527950310559,Large,Pre vs Post Inauguration
672,-0.9192546583850931,Large,Pre vs Post Inauguration
673,-0.9424430641821946,Large,Pre vs Post Inauguration
674,-0.9267080745341615,Large,Pre vs Post Inauguration
675,-0.893167701863354,Large,Pre vs Post Inauguration
676,-0.949896480331263,Large,Pre vs Post Inauguration
677,-0.9616977225672878,Large,Pre vs Post Inauguration
678,-0.9118012422360249,Large,Pre vs Post Inauguration
679,-0.9399585921325052,Large,Pre vs Post Inauguration
680,-0.8989648033126294,Large,Pre vs Post Inauguration
681,-0.8929606625258799,Large,Pre vs Post Inauguration
682,-0.9316770186335404,Large,Pre vs Post Inauguration
683,-0.9465838509316771,Large,Pre vs Post Inauguration
684,-0.8898550724637682,Large,Pre vs Post Inauguration
685,-0.8989648033126294,Large,Pre vs Post Inauguration
686,-0.9598343685300207,Large,Pre vs Post Inauguration
687,-0.9163561076604555,Large,Pre vs Post Inauguration
688,-0.9366459627329192,Large,Pre vs Post Inauguration
689,-0.8923395445134575,Large,Pre vs Post Inauguration
690,-0.9354037267080745,Large,Pre vs Post Inauguration
691,-0.9585921325051759,Large,Pre vs Post Inauguration
692,-0.9511387163561077,Large,Pre vs Post Inauguration
693,-0.884472049689441,Large,Pre vs Post Inauguration
694,-0.9304347826086956,Large,Pre vs Post Inauguration
695,-0.9683229813664597,Large,Pre vs Post Inauguration
696,-0.925879917184265,Large,Pre vs Post Inauguration
697,-0.9194616977225673,Large,Pre vs Post Inauguration
698,-0.9440993788819876,Large,Pre vs Post Inauguration
699,-0.9093167701863354,Large,Pre vs Post Inauguration
700,-0.9556935817805383,Large,Pre vs Post Inauguration
701,-0.8890269151138717,Large,Pre vs Post Inauguration
702,-0.905175983436853,Large,Pre vs Post Inauguration
703,-0.9080745341614906,Large,Pre vs Post Inauguration
704,-0.986335403726708,Large,Pre vs Post Inauguration
705,-0.9134575569358178,Large,Pre vs Post Inauguration
706,-0.936231884057971,Large,Pre vs Post Inauguration
707,-0.949896480331263,Large,Pre vs Post Inauguration
708,-0.9238095238095239,Large,Pre vs Post Inauguration
709,-0.8826086956521739,Large,Pre vs Post Inauguration
710,-0.9366459627329192,Large,Pre vs Post Inauguration
711,-0.8906832298136645,Large,Pre vs Post Inauguration
712,-0.9163561076604555,Large,Pre vs Post Inauguration
713,-0.9420289855072463,Large,Pre vs Post Inauguration
714,-0.9385093167701863,Large,Pre vs Post Inauguration
715,-0.9293995859213251,Large,Pre vs Post Inauguration
716,-0.9590062111801242,Large,Pre vs Post Inauguration
717,-0.9178053830227744,Large,Pre vs Post Inauguration
718,-0.9494824016563147,Large,Pre vs Post Inauguration
719,-0.9358178053830227,Large,Pre vs Post Inauguration
720,-0.894824016563147,Large,Pre vs Post Inauguration
721,-0.936231884057971,Large,Pre vs Post Inauguration
722,-0.9271221532091097,Large,Pre vs Post Inauguration
723,-0.9082815734989648,Large,Pre vs Post Inauguration
724,-0.9097308488612836,Large,Pre vs Post Inauguration
725,-0.9409937888198758,Large,Pre vs Post Inauguration
726,-0.9569358178053831,Large,Pre vs Post Inauguration
727,-0.9031055900621118,Large,Pre vs Post Inauguration
728,-0.9407867494824017,Large,Pre vs Post Inauguration
729,-0.8786749482401657,Large,Pre vs Post Inauguration
730,-0.922360248447205,Large,Pre vs Post Inauguration
731,-0.9020703933747412,Large,Pre vs Post Inauguration
732,-0.9436853002070393,Large,Pre vs Post Inauguration
733,-0.8782608695652174,Large,Pre vs Post Inauguration
734,-0.9399585921325052,Large,Pre vs Post Inauguration
735,-0.8846790890269152,Large,Pre vs Post Inauguration
736,-0.9453416149068323,Large,Pre vs Post Inauguration
737,-0.9279503105590062,Large,Pre vs Post Inauguration
738,-0.8902691511387164,Large,Pre vs Post Inauguration
739,-0.9532091097308488,Large,Pre vs Post Inauguration
740,-0.8873706004140787,Large,Pre vs Post Inauguration
741,-0.9130434782608695,Large,Pre vs Post Inauguration
742,-0.9445134575569358,Large,Pre vs Post Inauguration
743,-0.936231884057971,Large,Pre vs Post Inauguration
744,-0.9196687370600414,Large,Pre vs Post Inauguration
745,-0.8786749482401657,Large,Pre vs Post Inauguration
746,-0.9610766045548654,Large,Pre vs Post Inauguration
747,-0.9273291925465839,Large,Pre vs Post Inauguration
748,-0.8795031055900621,Large,Pre vs Post Inauguration
749,-0.8944099378881988,Large,Pre vs Post Inauguration
750,-0.9478260869565217,Large,Pre vs Post Inauguration
751,-0.9192546583850931,Large,Pre vs Post Inauguration
752,-0.8525879917184265,Large,Pre vs Post Inauguration
753,-0.9366459627329192,Large,Pre vs Post Inauguration
754,-0.9231884057971015,Large,Pre vs Post Inauguration
755,-0.9314699792960662,Large,Pre vs Post Inauguration
756,-0.9523809523809523,Large,Pre vs Post Inauguration
757,-0.9329192546583851,Large,Pre vs Post Inauguration
758,-0.856728778467909,Large,Pre vs Post Inauguration
759,-0.9416149068322981,Large,Pre vs Post Inauguration
760,-0.9325051759834369,Large,Pre vs Post Inauguration
761,-0.9285714285714286,Large,Pre vs Post Inauguration
762,-0.9312629399585921,Large,Pre vs Post Inauguration
763,-0.9184265010351967,Large,Pre vs Post Inauguration
764,-0.9817805383022774,Large,Pre vs Post Inauguration
765,-0.8857142857142857,Large,Pre vs Post Inauguration
766,-0.9354037267080745,Large,Pre vs Post Inauguration
767,-0.9039337474120083,Large,Pre vs Post Inauguration
768,-0.9465838509316771,Large,Pre vs Post Inauguration
769,-0.9817805383022774,Large,Pre vs Post Inauguration
770,-0.9093167701863354,Large,Pre vs Post Inauguration
771,-0.9180124223602485,Large,Pre vs Post Inauguration
772,-0.9084886128364389,Large,Pre vs Post Inauguration
773,-0.8981366459627329,Large,Pre vs Post Inauguration
774,-0.8703933747412008,Large,Pre vs Post Inauguration
775,-0.9298136645962732,Large,Pre vs Post Inauguration
776,-0.9151138716356108,Large,Pre vs Post Inauguration
777,-0.9289855072463769,Large,Pre vs Post Inauguration
778,-0.9209109730848861,Large,Pre vs Post Inauguration
779,-0.9057971014492754,Large,Pre vs Post Inauguration
780,-0.9333333333333333,Large,Pre vs Post Inauguration
781,-0.9196687370600414,Large,Pre vs Post Inauguration
782,-0.9619047619047619,Large,Pre vs Post Inauguration
783,-0.8968944099378882,Large,Pre vs Post Inauguration
784,-0.8910973084886128,Large,Pre vs Post Inauguration
785,-0.9619047619047619,Large,Pre vs Post Inauguration
786,-0.9262939958592132,Large,Pre vs Post Inauguration
787,-0.9476190476190476,Large,Pre vs Post Inauguration
788,-0.9132505175983436,Large,Pre vs Post Inauguration
789,-0.9107660455486543,Large,Pre vs Post Inauguration
790,-0.9271221532091097,Large,Pre vs Post Inauguration
791,-0.9304347826086956,Large,Pre vs Post Inauguration
792,-0.8716356107660456,Large,Pre vs Post Inauguration
793,-0.9279503105590062,Large,Pre vs Post Inauguration
794,-0.8768115942028986,Large,Pre vs Post Inauguration
795,-0.9722567287784679,Large,Pre vs Post Inauguration
796,-0.8853002070393374,Large,Pre vs Post Inauguration
797,-0.8786749482401657,Large,Pre vs Post Inauguration
798,-0.927536231884058,Large,Pre vs Post Inauguration
799,-0.898343685300207,Large,Pre vs Post Inauguration
800,-0.936231884057971,Large,Pre vs Post Inauguration
801,-0.9507246376811594,Large,Pre vs Post Inauguration
802,-0.913871635610766,Large,Pre vs Post Inauguration
803,-0.9130434782608695,Large,Pre vs Post Inauguration
804,-0.8625258799171842,Large,Pre vs Post Inauguration
805,-0.9455486542443065,Large,Pre vs Post Inauguration
806,-0.9254658385093167,Large,Pre vs Post Inauguration
807,-0.9416149068322981,Large,Pre vs Post Inauguration
808,-0.9209109730848861,Large,Pre vs Post Inauguration
809,-0.9256728778467909,Large,Pre vs Post Inauguration
810,-0.9515527950310559,Large,Pre vs Post Inauguration
811,-0.8757763975155279,Large,Pre vs Post Inauguration
812,-0.9217391304347826,Large,Pre vs Post Inauguration
813,-0.9480331262939958,Large,Pre vs Post Inauguration
814,-0.925879917184265,Large,Pre vs Post Inauguration
815,-0.9238095238095239,Large,Pre vs Post Inauguration
816,-0.9233954451345756,Large,Pre vs Post Inauguration
817,-0.9254658385093167,Large,Pre vs Post Inauguration
818,-0.9080745341614906,Large,Pre vs Post Inauguration
819,-0.8583850931677018,Large,Pre vs Post Inauguration
820,-0.9536231884057971,Large,Pre vs Post Inauguration
821,-0.8973084886128364,Large,Pre vs Post Inauguration
